PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,NAME
1628372,2017-18,00,1610612742,DAL,20.0,69,69,29.7,5.9,14.8,0.395,1.5,4.9,0.313,1.9,2.8,0.694,0.7,3.0,3.8,5.2,1.0,0.3,2.8,2.2,15.2,Dennis Smith Jr.
203503,2017-18,00,1610612749,MIL,26.0,75,59,27.4,2.5,5.7,0.435,1.4,3.6,0.403,0.5,0.6,0.792,0.1,1.8,1.9,1.3,0.6,0.4,0.5,1.5,6.9,Tony Snell
201578,2017-18,00,1610612753,ORL,30.0,52,3,13.0,2.7,6.7,0.395,1.7,4.5,0.369,0.8,1.1,0.727,0.4,2.2,2.6,0.8,0.2,0.4,0.8,2.0,7.7,Marreese Speights
203917,2017-18,00,0,TOT,24.0,41,0,12.8,1.5,3.8,0.39,1.0,2.4,0.4,0.5,0.7,0.724,0.1,1.5,1.6,1.0,0.2,0.1,0.6,0.6,4.4,Nik Stauskas
202362,2017-18,00,1610612754,IND,27.0,82,7,22.6,3.7,8.6,0.427,0.8,2.8,0.289,1.0,1.5,0.661,0.8,4.4,5.2,2.9,0.6,0.2,1.6,2.2,9.2,Lance Stephenson
204065,2017-18,00,1610612762,UTA,27.0,3,0,3.0,0.7,1.0,0.667,0.7,1.0,0.667,1.3,1.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,3.3,David Stockton
202933,2017-18,00,1610612766,CHA,29.0,23,0,7.6,0.3,0.6,0.462,0.3,0.6,0.462,0.0,0.1,0.5,0.0,1.2,1.3,1.1,0.2,0.1,0.3,0.9,0.8,Julyan Stone
1628410,2017-18,00,1610612754,IND,22.0,1,0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,Edmond Sumner
1628403,2017-18,00,1610612757,POR,21.0,27,3,7.0,0.9,2.2,0.4,0.0,0.3,0.125,0.4,0.7,0.667,0.6,1.4,2.0,0.5,0.2,0.1,0.7,1.4,2.3,Caleb Swanigan
1628369,2017-18,00,1610612738,BOS,20.0,80,80,30.5,5.0,10.4,0.475,1.3,3.0,0.434,2.7,3.2,0.826,0.6,4.4,5.0,1.6,1.0,0.7,1.4,2.1,13.9,Jayson Tatum
1627819,2017-18,00,1610612737,ATL,23.0,67,9,17.4,2.4,5.8,0.418,0.3,1.2,0.25,1.5,2.1,0.702,0.3,1.1,1.4,3.1,0.5,0.1,1.3,1.7,6.6,Isaiah Taylor
201952,2017-18,00,1610612750,MIN,30.0,70,70,33.0,5.1,11.3,0.446,1.2,3.3,0.368,2.9,3.4,0.845,0.3,2.6,3.0,7.0,1.5,0.3,2.5,2.4,14.2,Jeff Teague
203104,2017-18,00,1610612763,MEM,25.0,3,0,24.7,1.3,5.3,0.25,0.3,1.3,0.25,0.7,1.7,0.4,0.3,1.7,2.0,4.3,1.3,0.0,1.0,1.7,3.7,Marquis Teague
202066,2017-18,00,1610612758,SAC,32.0,65,35,24.8,3.1,7.3,0.418,1.4,3.5,0.392,0.9,1.2,0.769,0.3,2.0,2.3,1.9,0.9,0.4,1.2,2.1,8.4,Garrett Temple
1628462,2017-18,00,1610612746,LAC,31.0,45,36,25.2,3.4,8.0,0.419,2.0,5.2,0.379,0.9,1.0,0.848,0.4,2.4,2.8,4.6,0.5,0.1,2.2,2.3,9.5,Milos Teodosic
1891,2017-18,00,1610612749,MIL,40.0,51,4,16.0,1.2,3.0,0.383,0.8,2.3,0.348,0.2,0.2,0.889,0.1,0.8,0.9,1.2,0.8,0.3,0.5,1.0,3.3,Jason Terry
